ticker,title,category,series_ticker,result,hit_90_percent,data_method,crossing_timestamp,crossing_price,volume,signal_timing
KXMVESPORTSMULTIGAMEEXTENDED-S2026151C70B9595-7DF0BE9D59C,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026151C70B9595-799B59BB2AA,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026151C70B9595-6245E63B7FB,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 20+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026151C70B9595-58744265DA6,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026151C70B9595-3F29889870B,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026151C70B9595-2C7DE3EBC57,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026151C70B9595-20346A4093B,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026151C70B9595-0B469290B0B,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Karl-Anthony Towns: 15+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026151C70B9595-0A4B82349EE,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202613822C8A322-E772B149FCA,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Mikal Bridges: 2+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202613822C8A322-1A5F02A347B,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Josh Hart: 10+,yes Kevin Durant: 20+,yes Karl-Anthony Towns: 12+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026129E7AF5B25-D4A8B12549E,"yes Devin Booker: 2+,yes Cooper Flagg: 15+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026129E7AF5B25-A49F0EEEE51,"yes Devin Booker: 2+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260ED5210E89C-BB147393749,"yes Devin Booker: 2+,yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260E40A6E3E7E-A22F436CD8F,"yes Jalen Brunson: 1+,yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260E40A6E3E7E-51FA2D724A7,"yes Jalen Brunson: 1+,yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260E40A6E3E7E-42F047CE446,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260DB03BC0589-340CE0D32E1,"yes Devin Booker: 2+,yes Cooper Flagg: 15+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260DA79ABF19A-6EC3F3BBACA,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 25+,yes Mikal Bridges: 10+,yes Kevin Durant: 20+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260D927CCE1D9-558666B4035,"yes Devin Booker: 2+,yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260B5A6657023-EE406CA0D03,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Josh Hart: 6+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260B5A6657023-82EDDA54F0D,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Amen Thompson: 10+,yes Kevin Durant: 20+,yes Karl-Anthony Towns: 8+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260ACF3B9BFFE-ACA5A8FECD4,"yes Jalen Brunson: 6+,yes Cooper Flagg: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260ACF3B9BFFE-6FCCCD4CD60,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20260ACF3B9BFFE-247F7BB3CB2,"yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,34,
KXMVESPORTSMULTIGAMEEXTENDED-S20260ACF3B9BFFE-17A5797CBAE,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202601182796E93-DF0052540DF,"yes Cooper Flagg: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Alperen Sengun: 6+,yes Kevin Durant: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202601182796E93-6CE7B3B2A07,"yes Cooper Flagg: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Kevin Durant: 5+,yes Kawhi Leonard: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202601182796E93-560036C2235,"yes Cooper Flagg: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Kevin Durant: 2+,yes Kawhi Leonard: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C4DFAB2B9AA-E616A8F76CF,"yes Cooper Flagg: 15+,yes Mikal Bridges: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C4DFAB2B9AA-CA6DB733D52,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C4DFAB2B9AA-B516FC8E420,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C4DFAB2B9AA-9BB6372125B,"yes Cooper Flagg: 15+,yes Jalen Brunson: 4+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C4DFAB2B9AA-890B533252C,"yes Cooper Flagg: 15+,yes Josh Hart: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C4DFAB2B9AA-2591BC41E29,"yes Cooper Flagg: 15+,yes Jalen Brunson: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C4DFAB2B9AA-1E2D6BAC41E,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 12+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C4DFAB2B9AA-1B56968B6FC,"yes Cooper Flagg: 15+,yes Josh Hart: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C22E56958D2-9398AD3A1AD,"yes Mikal Bridges: 1+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C22E56958D2-2E3CD29B04D,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C22E56958D2-10C8057B5F2,"yes Jalen Brunson: 1+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,48,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C0F0A6F3478-98B5BC9F1B8,"yes Alperen Sengun: 4+,yes Cooper Flagg: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BFFC28DB683-FC37E0F8B3B,"yes Jalen Brunson: 1+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BFFC28DB683-AC9E3267A32,"yes Jalen Brunson: 1+,yes Cooper Flagg: 15+,yes Jalen Brunson: 25+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BFFC28DB683-7CC0EB4AB15,"yes Pascal Siakam: 2+,yes Cooper Flagg: 15+,yes Pascal Siakam: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BFFC28DB683-72CBE7B4C86,"yes Jalen Brunson: 1+,yes Cooper Flagg: 15+,yes Josh Hart: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BFFC28DB683-5FD94569BA9,"yes Jalen Brunson: 1+,yes Cooper Flagg: 15+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BFFC28DB683-5CADD62AFC0,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Pascal Siakam: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BFFC28DB683-2E14AD77123,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BFFC28DB683-154F7510098,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BFFC28DB683-03E80B6AB7F,"yes Pascal Siakam: 1+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BECCACEFA62-D31C2D739D4,"yes Cooper Flagg: 15+,yes Alperen Sengun: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BECCACEFA62-97DF69A7516,"yes Cooper Flagg: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BECCACEFA62-9681EAD4E69,"yes Cooper Flagg: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,23,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BD9832BF634-B993A50AE8B,"yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Josh Hart: 8+,yes Kevin Durant: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BD9832BF634-B4DFA8163DB,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Karl-Anthony Towns: 8+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BD9832BF634-A2536AA0C04,"yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Karl-Anthony Towns: 8+,yes Kawhi Leonard: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,179,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BD9832BF634-24B55BFAFD1,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Karl-Anthony Towns: 10+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BD9832BF634-07AC4C9E7AD,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 10+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BD3777EDFE2-962DA219DF2,"yes Kevin Durant: 1+,yes Cooper Flagg: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BD3777EDFE2-2E726C63D93,"yes Kevin Durant: 2+,yes Cooper Flagg: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BCC03685E8D-ED7F087968E,"yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BCC03685E8D-D4E8598D7C1,"yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BCC03685E8D-81D69DC6CD7,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BCC03685E8D-6F8B93677F0,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BCC03685E8D-6E44C169F67,"yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Pascal Siakam: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BCC03685E8D-411923349B6,"yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Jalen Brunson: 25+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BCC03685E8D-0DDDF8ECE58,"yes Josh Hart: 4+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B8F212198C7-D86FB37F79E,"yes Cooper Flagg: 15+,yes Amen Thompson: 10+,yes Karl-Anthony Towns: 10+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B8F212198C7-8D452348809,"yes Cooper Flagg: 15+,yes Kevin Durant: 20+,yes Karl-Anthony Towns: 8+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B8F212198C7-52C38DA507B,"yes Cooper Flagg: 15+,yes Kevin Durant: 20+,yes Karl-Anthony Towns: 10+,yes Kawhi Leonard: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B8F212198C7-2747EDD8BDE,"yes Cooper Flagg: 15+,yes Kevin Durant: 20+,yes Karl-Anthony Towns: 8+,yes Kawhi Leonard: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B8F212198C7-06831FF66DA,"yes Cooper Flagg: 15+,yes Amen Thompson: 10+,yes Karl-Anthony Towns: 8+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B314018419E-F0C870D28FF,"yes Cooper Flagg: 15+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B314018419E-E3AC6483AA0,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,947,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B314018419E-DC9520584B2,"yes Cooper Flagg: 15+,yes Pascal Siakam: 25+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B314018419E-D8E8A637229,"yes Cooper Flagg: 15+,yes Jalen Brunson: 30+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B314018419E-D07D8E7CEC6,"yes Cooper Flagg: 15+,yes Mikal Bridges: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B314018419E-BB31A429E3A,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B314018419E-5F62127CBD0,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,13,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B314018419E-4EB87E56910,"yes Cooper Flagg: 15+,yes Jalen Brunson: 35+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B314018419E-0B2DEA2B193,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B314018419E-06D50A2CB93,"yes Cooper Flagg: 15+,yes Josh Hart: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B046A44996A-D8FCDC4AB99,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 25+,yes Mikal Bridges: 15+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+,yes Jalen Brunson: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B046A44996A-AA400904C09,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Amen Thompson: 10+,yes Kevin Durant: 20+,yes Josh Hart: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B046A44996A-A8954E8C884,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B046A44996A-36BA95E5C0E,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Josh Hart: 10+,yes Karl-Anthony Towns: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Jalen Brunson: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026AD687C9B2D2-C61D00323EC,"yes Alperen Sengun: 4+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Alperen Sengun: 15+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026AB69B0DF18B-FA684F7A2B9,"yes Cooper Flagg: 15+,yes Kawhi Leonard: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026AB69B0DF18B-C133352381C,"yes Cooper Flagg: 15+,yes Kevin Durant: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026AB69B0DF18B-87E99149B35,"yes Cooper Flagg: 15+,yes Kevin Durant: 4+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026AB69B0DF18B-851943AA317,"yes Cooper Flagg: 15+,yes Kawhi Leonard: 7+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026AB69B0DF18B-4B029706EFB,"yes Cooper Flagg: 15+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026AA5BAFA6D5C-A091FB1E57D,"yes Jalen Brunson: 1+,yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026AA5BAFA6D5C-47C742F04D7,"yes Jalen Brunson: 2+,yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Karl-Anthony Towns: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026AA5BAFA6D5C-219C35DAFC2,"yes Jalen Brunson: 1+,yes Josh Hart: 2+,yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026A9C60E12226-EE525B4E519,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 25+,yes Karl-Anthony Towns: 15+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026A9C60E12226-D04328C88F4,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026A7A683CE3CB-C768A9BA798,"yes Kawhi Leonard: 1+,yes Devin Booker: 2+,yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Karl-Anthony Towns: 8+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,15,
KXMVESPORTSMULTIGAMEEXTENDED-S2026A0994971C4E-E756568FD9E,"yes Cooper Flagg: 15+,yes Kevin Durant: 20+,yes Over 238.5 points scored",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026A0994971C4E-8D78DA7096C,"yes Cooper Flagg: 15+,yes Kevin Durant: 20+,yes Over 232.5 points scored",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
