series_ticker,market_ticker,market_title,crossing_number,cross_timestamp,cross_price_cents,dropped_back,drop_timestamp,held_minutes,close_time,result,settlement_cents,would_win_if_bet
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NERSTEVENSON38-49,Rhamondre Stevenson: 49+ rushing yards,1,2026-02-08T22:07:16.207164Z,91,True,2026-02-09T03:44:37Z,,2026-02-09T03:44:37Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-80,Kenneth Walker III: 80+ rushing yards,1,2026-02-08T23:44:28.353598Z,90,True,2026-02-09T00:37:42.489861Z,,2026-02-09T03:44:40Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-80,Kenneth Walker III: 80+ rushing yards,2,2026-02-09T00:37:42.489861Z,98,False,,53.23560438333333,2026-02-09T03:44:40Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEASDARNOLD14-20,Sam Darnold: 20+ rushing yards,1,2026-02-08T23:54:46.066742Z,90,True,2026-02-09T03:44:39Z,,2026-02-09T03:44:39Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEASDARNOLD14-10,Sam Darnold: 10+ rushing yards,1,2026-02-08T23:57:13.274691Z,90,True,2026-02-09T03:44:39Z,,2026-02-09T03:44:39Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-90,Kenneth Walker III: 90+ rushing yards,1,2026-02-09T00:24:08.046647Z,90,True,2026-02-09T00:25:23.471653Z,,2026-02-09T03:44:40Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-90,Kenneth Walker III: 90+ rushing yards,2,2026-02-09T00:25:23.471653Z,96,False,,1.2570834333333332,2026-02-09T03:44:40Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-70,Kenneth Walker III: 70+ rushing yards,1,2026-02-08T23:43:44.631962Z,90,True,2026-02-09T00:37:04.09697Z,,2026-02-09T03:44:40Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-70,Kenneth Walker III: 70+ rushing yards,2,2026-02-09T00:37:04.09697Z,96,False,,53.3244168,2026-02-09T03:44:40Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-60,Kenneth Walker III: 60+ rushing yards,1,2026-02-08T23:44:13.655007Z,90,True,2026-02-09T00:42:15.589562Z,,2026-02-09T03:44:39Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-60,Kenneth Walker III: 60+ rushing yards,2,2026-02-09T00:42:15.589562Z,93,False,,58.03224258333333,2026-02-09T03:44:39Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-110,Kenneth Walker III: 110+ rushing yards,1,2026-02-09T00:36:45.665066Z,90,True,2026-02-09T03:24:53.08151Z,,2026-02-09T03:44:40Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-110,Kenneth Walker III: 110+ rushing yards,2,2026-02-09T03:24:53.08151Z,95,False,,168.1236074,2026-02-09T03:44:40Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-100,Kenneth Walker III: 100+ rushing yards,1,2026-02-08T23:44:29.861041Z,90,True,2026-02-09T00:39:29.826909Z,,2026-02-09T03:44:40Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-SEAKWALKER9-100,Kenneth Walker III: 100+ rushing yards,2,2026-02-09T00:39:29.826909Z,94,False,,54.99943113333333,2026-02-09T03:44:40Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NETHENDERSON32-10,TreVeyon Henderson: 10+ rushing yards,1,2026-01-26T04:06:33.212218Z,90,True,2026-02-09T01:57:53.356571Z,,2026-02-09T03:44:36Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NETHENDERSON32-10,TreVeyon Henderson: 10+ rushing yards,2,2026-02-09T01:57:53.356571Z,99,False,,20031.335739216665,2026-02-09T03:44:36Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NERSTEVENSON38-80,Rhamondre Stevenson: 80+ rushing yards,1,2026-02-08T23:53:11.927337Z,90,True,2026-02-09T03:44:38Z,,2026-02-09T03:44:38Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NERSTEVENSON38-70,Rhamondre Stevenson: 70+ rushing yards,1,2026-02-09T00:29:21.941815Z,90,True,2026-02-09T03:44:38Z,,2026-02-09T03:44:38Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NERSTEVENSON38-60,Rhamondre Stevenson: 60+ rushing yards,1,2026-02-09T00:31:23.269219Z,90,True,2026-02-09T03:44:38Z,,2026-02-09T03:44:38Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NERSTEVENSON38-50,Rhamondre Stevenson: 50+ rushing yards,1,2026-02-08T23:45:48.442478Z,90,True,2026-02-09T03:44:37Z,,2026-02-09T03:44:37Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NERSTEVENSON38-40,Rhamondre Stevenson: 40+ rushing yards,1,2026-02-08T23:45:37.719912Z,90,True,2026-02-09T03:44:37Z,,2026-02-09T03:44:37Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NEDMAYE10-50,Drake Maye: 50+ rushing yards,1,2026-02-08T23:57:34.169001Z,90,True,2026-02-09T03:44:39Z,,2026-02-09T03:44:39Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NEDMAYE10-30,Drake Maye: 30+ rushing yards,1,2026-02-08T23:44:21.302402Z,90,True,2026-02-09T02:48:10.955477Z,,2026-02-09T03:44:38Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NEDMAYE10-30,Drake Maye: 30+ rushing yards,2,2026-02-09T02:48:10.955477Z,99,False,,183.82755125,2026-02-09T03:44:38Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NEDMAYE10-20,Drake Maye: 20+ rushing yards,1,2026-02-08T23:33:35.86886Z,90,True,2026-02-09T03:44:38Z,,2026-02-09T03:44:38Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NEDMAYE10-10,Drake Maye: 10+ rushing yards,1,2026-01-26T04:11:00.350923Z,91,True,2026-02-08T23:02:31.822139Z,,2026-02-09T03:44:38Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26FEB08SEANE-NEDMAYE10-10,Drake Maye: 10+ rushing yards,2,2026-02-08T23:02:31.822139Z,92,False,,19851.524520266667,2026-02-09T03:44:38Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-DENJMCLAUGHLIN38-20,Jaleel McLaughlin: 20+ rushing yards,1,2026-01-25T20:00:03.190226Z,91,True,2026-01-25T23:20:06.872495Z,,2026-01-25T23:20:06.872495Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-DENJMCLAUGHLIN38-10,Jaleel McLaughlin: 10+ rushing yards,1,2026-01-25T20:10:40.591388Z,91,True,2026-01-25T22:07:21.479595Z,,2026-01-25T23:20:06.721838Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-DENJMCLAUGHLIN38-10,Jaleel McLaughlin: 10+ rushing yards,2,2026-01-25T22:07:21.479595Z,90,False,,116.68147011666666,2026-01-25T23:20:06.721838Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-SEAKWALKER9-110,Kenneth Walker III: 110+ rushing yards,1,2026-01-25T23:59:43.467526Z,90,True,2026-01-26T03:04:35.314626Z,,2026-01-26T03:04:35.314626Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-SEAKWALKER9-90,Kenneth Walker III: 90+ rushing yards,1,2026-01-26T00:06:42.244776Z,90,True,2026-01-26T03:04:35.037103Z,,2026-01-26T03:04:35.037103Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-SEAKWALKER9-80,Kenneth Walker III: 80+ rushing yards,1,2026-01-25T18:45:25.533203Z,91,True,2026-01-26T03:04:34.899546Z,,2026-01-26T03:04:34.899546Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-SEAKWALKER9-70,Kenneth Walker III: 70+ rushing yards,1,2026-01-25T19:07:18.131336Z,91,True,2026-01-26T03:04:34.760423Z,,2026-01-26T03:04:34.760423Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-DENJSTIDHAM8-20,Jarrett Stidham: 20+ rushing yards,1,2026-01-25T20:12:44.758723Z,90,True,2026-01-25T23:00:53.275735Z,,2026-01-25T23:20:06.202266Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-DENJSTIDHAM8-20,Jarrett Stidham: 20+ rushing yards,2,2026-01-25T23:00:53.275735Z,90,False,,168.1419502,2026-01-25T23:20:06.202266Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-DENJSTIDHAM8-10,Jarrett Stidham: 10+ rushing yards,1,2026-01-25T20:50:45.783482Z,90,False,,,2026-01-25T23:20:06.04078Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LAMSTAFFORD9-10,Matthew Stafford: 10+ rushing yards,1,2026-01-26T01:08:45.835528Z,90,True,2026-01-26T02:52:25.05856Z,,2026-01-26T03:04:34.365463Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LAMSTAFFORD9-10,Matthew Stafford: 10+ rushing yards,2,2026-01-26T02:52:25.05856Z,99,False,,103.6537172,2026-01-26T03:04:34.365463Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-SEASDARNOLD14-10,Sam Darnold: 10+ rushing yards,1,2026-01-26T02:09:28.482411Z,97,True,2026-01-26T03:04:33.952638Z,,2026-01-26T03:04:33.952638Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LAKWILLIAMS23-40,Kyren Williams: 40+ rushing yards,1,2026-01-25T23:44:03.482524Z,90,True,2026-01-26T03:04:32.489812Z,,2026-01-26T03:04:32.489812Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LABCORUM22-60,Blake Corum: 60+ rushing yards,1,2026-01-26T00:53:58.736162Z,91,True,2026-01-26T03:04:33.822069Z,,2026-01-26T03:04:33.822069Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LABCORUM22-50,Blake Corum: 50+ rushing yards,1,2026-01-26T02:16:07.367875Z,99,True,2026-01-26T02:16:28.690906Z,,2026-01-26T03:04:33.694942Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LABCORUM22-50,Blake Corum: 50+ rushing yards,2,2026-01-26T02:16:28.690906Z,99,False,,0.35538385,2026-01-26T03:04:33.694942Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LABCORUM22-40,Blake Corum: 40+ rushing yards,1,2026-01-26T00:35:27.373167Z,90,False,,,2026-01-26T03:04:33.558719Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LABCORUM22-30,Blake Corum: 30+ rushing yards,1,2026-01-26T00:33:07.380239Z,90,True,2026-01-26T00:35:05.766137Z,,2026-01-26T03:04:33.381023Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LABCORUM22-30,Blake Corum: 30+ rushing yards,2,2026-01-26T00:35:05.766137Z,90,False,,1.9730983,2026-01-26T03:04:33.381023Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LABCORUM22-20,Blake Corum: 20+ rushing yards,1,2026-01-26T00:32:32.506056Z,90,True,2026-01-26T00:32:37.288586Z,,2026-01-26T03:04:33.253038Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25LASEA-LABCORUM22-20,Blake Corum: 20+ rushing yards,2,2026-01-26T00:32:37.288586Z,91,False,,0.07970883333333334,2026-01-26T03:04:33.253038Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NETHENDERSON32-40,TreVeyon Henderson: 40+ rushing yards,1,2026-01-19T06:54:23.250489Z,91,True,2026-01-25T23:20:03.578044Z,,2026-01-25T23:20:03.578044Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NERSTEVENSON38-70,Rhamondre Stevenson: 70+ rushing yards,1,2026-01-25T22:15:15.997102Z,91,True,2026-01-25T23:00:59.050445Z,,2026-01-25T23:20:04.932676Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NERSTEVENSON38-70,Rhamondre Stevenson: 70+ rushing yards,2,2026-01-25T23:00:59.050445Z,97,False,,45.717555716666666,2026-01-25T23:20:04.932676Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NERSTEVENSON38-60,Rhamondre Stevenson: 60+ rushing yards,1,2026-01-25T22:29:37.517556Z,90,False,,,2026-01-25T23:20:04.777544Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NERSTEVENSON38-50,Rhamondre Stevenson: 50+ rushing yards,1,2026-01-25T22:28:44.331877Z,90,False,,,2026-01-25T23:20:04.631319Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NERSTEVENSON38-40,Rhamondre Stevenson: 40+ rushing yards,1,2026-01-25T21:09:35.887517Z,90,True,2026-01-25T21:53:21.938726Z,,2026-01-25T23:20:04.468635Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NERSTEVENSON38-40,Rhamondre Stevenson: 40+ rushing yards,2,2026-01-25T21:53:21.938726Z,90,False,,43.76752015,2026-01-25T23:20:04.468635Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NERSTEVENSON38-30,Rhamondre Stevenson: 30+ rushing yards,1,2026-01-25T20:08:19.791968Z,90,True,2026-01-25T21:51:10.824748Z,,2026-01-25T23:20:04.326228Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NERSTEVENSON38-30,Rhamondre Stevenson: 30+ rushing yards,2,2026-01-25T21:51:10.824748Z,90,False,,102.85054633333333,2026-01-25T23:20:04.326228Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NEDMAYE10-60,Drake Maye: 60+ rushing yards,1,2026-01-25T21:55:11.717333Z,90,True,2026-01-25T23:02:42.107238Z,,2026-01-25T23:20:05.862021Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NEDMAYE10-60,Drake Maye: 60+ rushing yards,2,2026-01-25T23:02:42.107238Z,99,False,,67.50649841666667,2026-01-25T23:20:05.862021Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NEDMAYE10-50,Drake Maye: 50+ rushing yards,1,2026-01-25T21:53:15.217621Z,91,True,2026-01-25T21:53:15.2534Z,,2026-01-25T23:20:05.712265Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NEDMAYE10-50,Drake Maye: 50+ rushing yards,2,2026-01-25T21:53:15.2534Z,91,False,,0.0005963166666666666,2026-01-25T23:20:05.712265Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NEDMAYE10-40,Drake Maye: 40+ rushing yards,1,2026-01-25T21:53:15.226979Z,91,True,2026-01-25T21:53:15.279935Z,,2026-01-25T23:20:05.565165Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NEDMAYE10-40,Drake Maye: 40+ rushing yards,2,2026-01-25T21:53:15.279935Z,95,False,,0.0008826000000000001,2026-01-25T23:20:05.565165Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NEDMAYE10-30,Drake Maye: 30+ rushing yards,1,2026-01-25T21:53:07.008238Z,97,False,,,2026-01-25T23:20:05.230869Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-NEDMAYE10-20,Drake Maye: 20+ rushing yards,1,2026-01-25T21:31:37.880657Z,90,False,,,2026-01-25T23:20:05.084175Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-DENRHARVEY12-80,RJ Harvey: 80+ rushing yards,1,2026-01-25T20:52:26.89754Z,90,True,2026-01-25T23:20:03.245734Z,,2026-01-25T23:20:03.245734Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-DENRHARVEY12-60,RJ Harvey: 60+ rushing yards,1,2026-01-25T20:53:08.715786Z,90,True,2026-01-25T23:20:02.522258Z,,2026-01-25T23:20:02.522258Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN25NEDEN-DENRHARVEY12-40,RJ Harvey: 40+ rushing yards,1,2026-01-25T20:50:04.259364Z,90,True,2026-01-25T23:20:02.201849Z,,2026-01-25T23:20:02.201849Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-HOUNCHUBB21-40,Nick Chubb: 40+ rushing yards,1,2026-01-18T20:03:48.534972Z,91,True,2026-01-18T23:34:34.902215Z,,2026-01-18T23:34:34.902215Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-HOUNCHUBB21-20,Nick Chubb: 20+ rushing yards,1,2026-01-18T19:53:39.572787Z,91,True,2026-01-18T23:34:34.632863Z,,2026-01-18T23:34:34.632863Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-HOUNCHUBB21-10,Nick Chubb: 10+ rushing yards,1,2026-01-18T20:22:22.465056Z,91,True,2026-01-18T22:37:31.848188Z,,2026-01-18T23:34:34.498862Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-HOUNCHUBB21-10,Nick Chubb: 10+ rushing yards,2,2026-01-18T22:37:31.848188Z,93,False,,135.15638553333332,2026-01-18T23:34:34.498862Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-HOUCSTROUD7-20,C.J. Stroud: 20+ rushing yards,1,2026-01-18T20:23:34.435263Z,90,True,2026-01-18T23:34:34.056904Z,,2026-01-18T23:34:34.056904Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-HOUCSTROUD7-10,C.J. Stroud: 10+ rushing yards,1,2026-01-18T22:14:46.253081Z,90,True,2026-01-18T22:39:22.169926Z,,2026-01-18T23:34:33.902325Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-HOUCSTROUD7-10,C.J. Stroud: 10+ rushing yards,2,2026-01-18T22:39:22.169926Z,90,False,,24.598614083333334,2026-01-18T23:34:33.902325Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18LACHI-LAMSTAFFORD9-10,Matthew Stafford: 10+ rushing yards,1,2026-01-18T23:45:26.307394Z,90,True,2026-01-19T03:19:49.414774Z,,2026-01-19T03:19:49.414774Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN17BUFDEN-DENRHARVEY12-40,RJ Harvey: 40+ rushing yards,1,2026-01-16T20:07:42.526449Z,91,True,2026-01-18T01:40:24.570966Z,,2026-01-18T01:40:24.570966Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN17BUFDEN-DENJMCLAUGHLIN38-50,Jaleel McLaughlin: 50+ rushing yards,1,2026-01-17T22:20:11.627638Z,90,True,2026-01-18T01:40:24.42624Z,,2026-01-18T01:40:24.42624Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN17BUFDEN-DENJMCLAUGHLIN38-30,Jaleel McLaughlin: 30+ rushing yards,1,2026-01-17T22:20:05.272191Z,90,True,2026-01-18T01:40:23.983653Z,,2026-01-18T01:40:23.983653Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN17BUFDEN-DENJMCLAUGHLIN38-20,Jaleel McLaughlin: 20+ rushing yards,1,2026-01-17T22:18:08.182358Z,97,True,2026-01-18T00:40:54.26398Z,,2026-01-18T01:40:23.82319Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN17BUFDEN-DENJMCLAUGHLIN38-20,Jaleel McLaughlin: 20+ rushing yards,2,2026-01-18T00:40:54.26398Z,99,False,,142.76802703333334,2026-01-18T01:40:23.82319Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN17BUFDEN-DENJMCLAUGHLIN38-10,Jaleel McLaughlin: 10+ rushing yards,1,2026-01-17T21:37:35.328885Z,90,False,,,2026-01-18T01:40:23.671864Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NETHENDERSON32-50,TreVeyon Henderson records 50+ rushing yards,1,2026-01-18T21:23:12.311417Z,91,True,2026-01-18T23:34:31.490572Z,,2026-01-18T23:34:31.490572Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NETHENDERSON32-40,TreVeyon Henderson records 40+ rushing yards,1,2026-01-18T21:23:22.779115Z,90,True,2026-01-18T23:34:31.344144Z,,2026-01-18T23:34:31.344144Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NETHENDERSON32-30,TreVeyon Henderson records 30+ rushing yards,1,2026-01-18T21:21:26.53943Z,90,True,2026-01-18T23:34:31.203044Z,,2026-01-18T23:34:31.203044Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NETHENDERSON32-20,TreVeyon Henderson records 20+ rushing yards,1,2026-01-18T21:21:20.402483Z,90,True,2026-01-18T22:39:48.959498Z,,2026-01-18T23:34:31.054414Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NETHENDERSON32-20,TreVeyon Henderson records 20+ rushing yards,2,2026-01-18T22:39:48.959498Z,99,False,,78.47595025000001,2026-01-18T23:34:31.054414Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NERSTEVENSON38-60,Rhamondre Stevenson records 60+ rushing yards,1,2026-01-18T20:12:59.445994Z,90,True,2026-01-18T23:05:38.552808Z,,2026-01-18T23:34:32.335204Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NERSTEVENSON38-60,Rhamondre Stevenson records 60+ rushing yards,2,2026-01-18T23:05:38.552808Z,99,False,,172.65178023333334,2026-01-18T23:34:32.335204Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NERSTEVENSON38-50,Rhamondre Stevenson records 50+ rushing yards,1,2026-01-18T22:55:26.267037Z,90,False,,,2026-01-18T23:34:32.188431Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NERSTEVENSON38-40,Rhamondre Stevenson records 40+ rushing yards,1,2026-01-18T20:39:44.597526Z,90,True,2026-01-18T22:54:29.870131Z,,2026-01-18T23:34:32.035006Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NERSTEVENSON38-40,Rhamondre Stevenson records 40+ rushing yards,2,2026-01-18T22:54:29.870131Z,93,False,,134.75454341666668,2026-01-18T23:34:32.035006Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NERSTEVENSON38-30,Rhamondre Stevenson records 30+ rushing yards,1,2026-01-18T20:12:06.22385Z,90,True,2026-01-18T22:10:57.693903Z,,2026-01-18T23:34:31.903275Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NERSTEVENSON38-30,Rhamondre Stevenson records 30+ rushing yards,2,2026-01-18T22:10:57.693903Z,99,False,,118.85783421666666,2026-01-18T23:34:31.903275Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NERSTEVENSON38-20,Rhamondre Stevenson records 20+ rushing yards,1,2026-01-18T20:11:43.467711Z,90,True,2026-01-18T20:11:49.392909Z,,2026-01-18T23:34:31.77422Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NERSTEVENSON38-20,Rhamondre Stevenson records 20+ rushing yards,2,2026-01-18T20:11:49.392909Z,95,False,,0.0987533,2026-01-18T23:34:31.77422Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NEDMAYE10-30,Drake Maye records 30+ rushing yards,1,2026-01-18T20:42:09.351191Z,90,True,2026-01-18T23:34:32.621331Z,,2026-01-18T23:34:32.621331Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-NEDMAYE10-20,Drake Maye records 20+ rushing yards,1,2026-01-18T20:14:26.40832Z,90,True,2026-01-18T23:34:32.482571Z,,2026-01-18T23:34:32.482571Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18HOUNE-HOUWMARKS27-80,Woody Marks records 80+ rushing yards,1,2026-01-18T20:20:14.912721Z,90,True,2026-01-18T23:34:33.759737Z,,2026-01-18T23:34:33.759737Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18LACHI-LAKWILLIAMS23-90,Kyren Williams records 90+ rushing yards,1,2026-01-19T02:44:55.14576Z,90,True,2026-01-19T03:19:48.602841Z,,2026-01-19T03:19:48.602841Z,no,0,False
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18LACHI-LAKWILLIAMS23-80,Kyren Williams records 80+ rushing yards,1,2026-01-19T02:26:26.854861Z,90,True,2026-01-19T02:43:47.593362Z,,2026-01-19T03:19:48.466548Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18LACHI-LAKWILLIAMS23-80,Kyren Williams records 80+ rushing yards,2,2026-01-19T02:43:47.593362Z,99,False,,17.345641683333334,2026-01-19T03:19:48.466548Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18LACHI-LAKWILLIAMS23-70,Kyren Williams records 70+ rushing yards,1,2026-01-19T02:24:59.518847Z,90,True,2026-01-19T02:25:06.833865Z,,2026-01-19T03:19:48.319927Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18LACHI-LAKWILLIAMS23-70,Kyren Williams records 70+ rushing yards,2,2026-01-19T02:25:06.833865Z,98,False,,0.12191696666666667,2026-01-19T03:19:48.319927Z,yes,100,True
KXNFLRSHYDS,KXNFLRSHYDS-26JAN18LACHI-LAKWILLIAMS23-60,Kyren Williams records 60+ rushing yards,1,2026-01-19T00:29:01.494438Z,90,True,2026-01-19T02:07:18.843858Z,,2026-01-19T03:19:48.176493Z,yes,100,True
