Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),First Touch Time,First Touch Price (¢),Permanent Cross Time,Permanent Cross Price (¢),Market Close Time,Betting Window (min),Betting Window (sec),Prediction Correct,Trades Count,Market Open Time,Time_Elapsed_Pct,Time_Bucket
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB11MILORL-208,Milwaukee at Orlando: Total Points,yes,100,2026-02-12T01:49:03.977526Z,95,2026-02-12T01:54:36.347668Z,90.0,2026-02-12T02:22:01Z,27.4,1644.0,CORRECT,273,2026-02-10T08:05:00Z,98.70121568377557,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB11MILORL-205,Milwaukee at Orlando: Total Points,yes,100,2026-02-12T01:45:07.57815Z,91,2026-02-12T01:47:03.065087Z,90.0,2026-02-12T02:21:02Z,34.0,2038.0,CORRECT,314,2026-02-10T08:05:00Z,98.58412622731035,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-243,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T05:47:41.021286Z,90,2026-02-11T05:47:53.340611Z,98.0,2026-02-11T06:03:29Z,15.6,935.0,CORRECT,1000,2026-02-10T02:06:00Z,99.05813399636361,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-240,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T05:41:36.112831Z,90,2026-02-11T05:43:56.880497Z,91.0,2026-02-11T06:03:29Z,19.5,1172.0,CORRECT,1000,2026-02-10T02:06:00Z,98.6955785263639,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-237,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T04:58:04.046626Z,90,2026-02-11T05:40:53.602933Z,94.0,2026-02-11T05:47:27Z,6.5,393.0,CORRECT,1000,2026-02-10T02:06:00Z,97.0277434630393,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-234,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T04:40:49.671548Z,90,2026-02-11T05:38:58.900644Z,94.0,2026-02-11T05:47:26Z,8.4,507.0,CORRECT,635,2026-02-10T02:06:00Z,95.9910835503481,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-231,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T04:32:35.966178Z,90,2026-02-11T05:30:00.715274Z,96.0,2026-02-11T05:45:26Z,15.4,925.0,CORRECT,717,2026-02-10T02:06:00Z,95.61091756021132,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-228,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T04:22:17.110674Z,90,2026-02-11T05:10:51.632428Z,90.0,2026-02-11T05:41:26Z,30.6,1834.0,CORRECT,1000,2026-02-10T02:06:00Z,95.21888596540684,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-225,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T04:08:19.654645Z,90,2026-02-11T05:04:04.636827Z,94.0,2026-02-11T05:40:17Z,36.2,2172.0,CORRECT,1000,2026-02-10T02:06:00Z,94.44135390451052,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-222,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T04:09:48.042159Z,90,2026-02-11T04:26:30.094479Z,91.0,2026-02-11T05:40:16Z,73.8,4425.0,CORRECT,665,2026-02-10T02:06:00Z,94.53135544349965,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-219,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T04:01:11.907961Z,90,2026-02-11T04:05:03.447854Z,93.0,2026-02-11T05:40:16Z,95.2,5712.0,CORRECT,212,2026-02-10T02:06:00Z,94.01135242302733,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-216,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T03:56:35.609555Z,90,2026-02-11T03:56:35.609555Z,90.0,2026-02-11T05:37:23Z,100.8,6047.0,CORRECT,110,2026-02-10T02:06:00Z,93.89664175993863,75-100%
Sports,KXNBATOTAL,Pro Basketball Total Points,KXNBATOTAL-26FEB10SASLAL-213,San Antonio at Los Angeles L: Total Points,yes,100,2026-02-11T03:50:54.086518Z,90,2026-02-11T03:50:54.086518Z,90.0,2026-02-11T05:35:25Z,104.5,6270.0,CORRECT,258,2026-02-10T02:06:00Z,93.6635037821452,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11SASGSW-SASVWEMBANYAMA1-8,Victor Wembanyama: 8+ rebounds,yes,100,2026-02-12T03:07:49.80569Z,90,2026-02-12T03:07:49.80569Z,90.0,2026-02-12T05:25:02Z,137.2,8232.0,CORRECT,12,2026-02-11T08:11:00Z,89.23079680018837,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11SASGSW-GSWDGREEN23-8,Draymond Green: 8+ rebounds,yes,100,2026-02-12T04:34:57.04061Z,95,2026-02-12T04:34:57.04061Z,95.0,2026-02-12T04:51:16Z,16.3,978.0,CORRECT,15,2026-02-11T08:11:00Z,98.68447727639217,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11SASGSW-GSWDGREEN23-7,Draymond Green: 7+ rebounds,yes,100,2026-02-12T04:14:45.786143Z,93,2026-02-12T04:14:45.786143Z,93.0,2026-02-12T04:35:06Z,20.3,1220.0,CORRECT,24,2026-02-11T08:11:00Z,98.33862449010158,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11SASGSW-GSWDGREEN23-6,Draymond Green: 6+ rebounds,yes,100,2026-02-12T04:08:26.943013Z,92,2026-02-12T04:08:26.943013Z,92.0,2026-02-12T04:35:05Z,26.6,1598.0,CORRECT,15,2026-02-11T08:11:00Z,97.82414461569881,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11SASGSW-GSWDGREEN23-10,Draymond Green: 10+ rebounds,yes,100,2026-02-12T04:40:54.060175Z,92,2026-02-12T04:40:54.060175Z,92.0,2026-02-12T05:10:38Z,29.7,1783.0,CORRECT,9,2026-02-11T08:11:00Z,97.63960434914924,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11NYKPHI-NYKMBRIDGES25-4,Mikal Bridges: 4+ rebounds,yes,100,2026-02-12T01:34:50.335037Z,91,2026-02-12T01:34:50.335037Z,91.0,2026-02-12T02:40:58Z,66.1,3967.0,CORRECT,14,2026-02-11T07:10:00Z,94.35272145093798,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11NYKPHI-NYKMBRIDGES25-2,Mikal Bridges: 2+ rebounds,yes,100,2026-02-12T00:54:49.295428Z,99,2026-02-12T00:54:49.295428Z,99.0,2026-02-12T01:30:41Z,35.9,2151.0,CORRECT,1,2026-02-11T07:10:00Z,96.7418655501885,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11NYKPHI-NYKKTOWNS32-8,Karl-Anthony Towns: 8+ rebounds,yes,100,2026-02-12T02:01:09.615051Z,97,2026-02-12T02:01:09.615051Z,97.0,2026-02-12T02:05:03Z,3.9,233.0,CORRECT,7,2026-02-11T07:10:00Z,99.65730592044405,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11NYKPHI-NYKKTOWNS32-10,Karl-Anthony Towns: 10+ rebounds,yes,100,2026-02-12T02:01:33.301801Z,91,2026-02-12T02:36:58.737995Z,98.0,2026-02-12T02:40:59Z,4.0,240.0,CORRECT,45,2026-02-11T07:10:00Z,96.63288945330847,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11NYKPHI-NYKJHART3-6,Josh Hart: 6+ rebounds,yes,100,2026-02-12T02:14:28.473393Z,92,2026-02-12T02:14:28.473393Z,92.0,2026-02-12T02:25:02Z,10.6,633.0,CORRECT,15,2026-02-11T07:10:00Z,99.08584657441342,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11NYKPHI-NYKJBRUNSON11-2,Jalen Brunson: 2+ rebounds,yes,100,2026-02-12T00:47:44.83835Z,99,2026-02-12T00:47:44.83835Z,99.0,2026-02-12T01:02:56Z,15.2,911.0,CORRECT,1,2026-02-11T07:10:00Z,98.58462524853982,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11LACHOU-LACKLEONARD2-8,Kawhi Leonard: 8+ rebounds,yes,100,2026-02-12T02:34:49.177048Z,98,2026-02-12T02:34:49.177048Z,98.0,2026-02-12T02:55:05Z,20.2,1215.0,CORRECT,21,2026-02-11T06:11:00Z,98.3711930444102,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11LACHOU-LACKLEONARD2-7,Kawhi Leonard: 7+ rebounds,yes,100,2026-02-12T02:26:14.043203Z,90,2026-02-12T02:26:14.043203Z,90.0,2026-02-12T02:51:04Z,24.8,1489.0,CORRECT,81,2026-02-11T06:11:00Z,97.9974775590022,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11LACHOU-LACKLEONARD2-6,Kawhi Leonard: 6+ rebounds,yes,100,2026-02-12T02:25:06.367673Z,98,2026-02-12T02:25:06.367673Z,98.0,2026-02-12T02:35:02Z,9.9,595.0,CORRECT,28,2026-02-11T06:11:00Z,99.18897588981783,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11LACHOU-LACBMATHURIN00-2,Bennedict Mathurin: 2+ rebounds,yes,100,2026-02-12T02:41:12.703908Z,99,2026-02-12T02:41:12.703908Z,99.0,2026-02-12T02:45:05Z,3.9,232.0,CORRECT,2,2026-02-11T06:11:00Z,99.68627713957729,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11LACHOU-HOUKDURANT7-6,Kevin Durant: 6+ rebounds,yes,100,2026-02-12T03:04:42.204459Z,98,2026-02-12T03:04:42.204459Z,98.0,2026-02-12T03:11:01Z,6.3,378.0,CORRECT,7,2026-02-11T06:11:00Z,99.49895432467825,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11LACHOU-HOUKDURANT7-4,Kevin Durant: 4+ rebounds,yes,100,2026-02-12T02:19:06.574586Z,97,2026-02-12T02:19:06.574586Z,97.0,2026-02-12T02:40:58Z,21.9,1311.0,CORRECT,8,2026-02-11T06:11:00Z,98.22295263557278,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11LACHOU-HOUKDURANT7-2,Kevin Durant: 2+ rebounds,yes,100,2026-02-12T01:16:33.447379Z,99,2026-02-12T01:16:33.447379Z,99.0,2026-02-12T01:50:37Z,34.0,2043.0,CORRECT,2,2026-02-11T06:11:00Z,97.11268827302656,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11LACHOU-HOUASENGUN28-8,Alperen Sengun: 8+ rebounds,yes,100,2026-02-12T02:28:15.18608Z,90,2026-02-12T02:28:15.18608Z,90.0,2026-02-12T03:20:46Z,52.5,3150.0,CORRECT,15,2026-02-11T06:11:00Z,95.86431375843331,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11LACHOU-HOUASENGUN28-6,Alperen Sengun: 6+ rebounds,yes,100,2026-02-12T01:58:13.065285Z,99,2026-02-12T01:58:13.065285Z,99.0,2026-02-12T02:20:33Z,22.3,1339.0,CORRECT,3,2026-02-11T06:11:00Z,98.1536732462486,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11SACUTA-UTALMARKKANEN23-6,Lauri Markkanen: 6+ rebounds,yes,100,2026-02-12T03:40:22.9278Z,96,2026-02-12T03:40:22.9278Z,96.0,2026-02-12T03:40:57Z,0.6,34.0,CORRECT,21,2026-02-11T06:11:00Z,99.95597736346372,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11SACUTA-UTALMARKKANEN23-4,Lauri Markkanen: 4+ rebounds,yes,100,2026-02-12T02:57:18.785061Z,97,2026-02-12T02:57:18.785061Z,97.0,2026-02-12T03:40:56Z,43.6,2617.0,CORRECT,8,2026-02-11T06:11:00Z,96.61841059098661,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11SACUTA-UTALMARKKANEN23-2,Lauri Markkanen: 2+ rebounds,yes,100,2026-02-12T02:19:04.760582Z,99,2026-02-12T02:19:04.760582Z,99.0,2026-02-12T02:55:02Z,36.0,2157.0,CORRECT,2,2026-02-11T06:11:00Z,97.10988529514215,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11SACUTA-UTAJJACKSON8-2,Jaren Jackson Jr.: 2+ rebounds,yes,100,2026-02-12T03:24:12.66081Z,99,2026-02-12T03:24:12.66081Z,99.0,2026-02-12T03:35:05Z,10.9,652.0,CORRECT,2,2026-02-11T06:11:00Z,99.15330107080278,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11SACUTA-SACDDEROZAN10-2,DeMar DeRozan: 2+ rebounds,yes,100,2026-02-12T03:33:02.508779Z,99,2026-02-12T03:33:02.508779Z,99.0,2026-02-12T03:54:57Z,21.9,1314.0,CORRECT,1,2026-02-11T06:11:00Z,98.31985988598746,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11ATLCHA-ATLNALEXANDERWALKER7-2,Nickeil Alexander-Walker: 2+ rebounds,yes,100,2026-02-12T01:54:35.550532Z,98,2026-02-12T01:55:10.560427Z,99.0,2026-02-12T02:15:04Z,19.9,1193.0,CORRECT,3,2026-02-11T06:06:00Z,98.30661465041905,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11ATLCHA-CHALBALL1-2,LaMelo Ball: 2+ rebounds,yes,100,2026-02-12T01:36:13.275765Z,99,2026-02-12T01:36:13.275765Z,99.0,2026-02-12T01:50:45Z,14.5,871.0,CORRECT,3,2026-02-11T05:11:00Z,98.82809136922766,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11ATLCHA-CHAKKNUEPPEL7-4,Kon Knueppel: 4+ rebounds,yes,100,2026-02-12T01:26:55.33068Z,99,2026-02-12T01:26:55.33068Z,99.0,2026-02-12T01:50:45Z,23.8,1429.0,CORRECT,4,2026-02-11T05:11:00Z,98.0780139544263,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11ATLCHA-CHAKKNUEPPEL7-2,Kon Knueppel: 2+ rebounds,yes,100,2026-02-12T00:13:45.426545Z,99,2026-02-12T00:13:45.426545Z,99.0,2026-02-12T00:55:02Z,41.3,2476.0,CORRECT,2,2026-02-11T05:11:00Z,96.51393055516454,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11MIANOP-NOPTMURPHY25-2,Trey Murphy III: 2+ rebounds,yes,100,2026-02-12T01:23:55.437315Z,99,2026-02-12T01:23:55.437315Z,99.0,2026-02-12T01:30:40Z,6.7,404.0,CORRECT,2,2026-02-11T02:11:00Z,99.51826305668017,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11MIANOP-NOPDQUEEN22-4,Derik Queen: 4+ rebounds,yes,100,2026-02-11T23:08:25.008602Z,92,2026-02-11T23:08:25.008602Z,92.0,2026-02-12T02:51:02Z,222.6,13356.0,CORRECT,4,2026-02-11T02:11:00Z,84.95868178869846,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11MIANOP-MIABADEBAYO13-8,Bam Adebayo: 8+ rebounds,yes,100,2026-02-12T03:02:54.856737Z,98,2026-02-12T03:02:54.856737Z,98.0,2026-02-12T03:11:01Z,8.1,486.0,CORRECT,2,2026-02-11T02:11:00Z,99.45984682059088,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11MIANOP-MIABADEBAYO13-6,Bam Adebayo: 6+ rebounds,yes,100,2026-02-12T02:29:58.144727Z,99,2026-02-12T02:29:58.144727Z,99.0,2026-02-12T03:04:56Z,35.0,2097.0,CORRECT,3,2026-02-11T02:11:00Z,97.65958401423535,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11MIANOP-MIABADEBAYO13-12,Bam Adebayo: 12+ rebounds,yes,100,2026-02-12T03:19:04.839315Z,99,2026-02-12T03:19:04.839315Z,99.0,2026-02-12T03:20:31Z,1.4,86.0,CORRECT,1,2026-02-11T02:11:00Z,99.90486945600689,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11MIANOP-MIABADEBAYO13-10,Bam Adebayo: 10+ rebounds,yes,100,2026-02-12T03:17:37.021303Z,99,2026-02-12T03:17:37.021303Z,99.0,2026-02-12T03:20:31Z,2.9,173.0,CORRECT,14,2026-02-11T02:11:00Z,99.80790904704597,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11CHIBOS-BOSPPRITCHARD11-4,Payton Pritchard: 4+ rebounds,yes,100,2026-02-12T02:09:40.68587Z,90,2026-02-12T02:09:40.68587Z,90.0,2026-02-12T02:30:26Z,20.8,1245.0,CORRECT,18,2026-02-11T02:11:00Z,98.57785655391362,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11CHIBOS-BOSPPRITCHARD11-2,Payton Pritchard: 2+ rebounds,yes,100,2026-02-12T01:26:35.386718Z,99,2026-02-12T01:26:35.386718Z,99.0,2026-02-12T02:05:02Z,38.4,2306.0,CORRECT,3,2026-02-11T02:11:00Z,97.3192007600939,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11CHIBOS-BOSNVUCEVIC9-8,Nikola Vučević: 8+ rebounds,yes,100,2026-02-12T02:17:57.52355Z,99,2026-02-12T02:17:57.52355Z,99.0,2026-02-12T02:20:45Z,2.8,167.0,CORRECT,17,2026-02-11T02:11:00Z,99.80746513766742,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11CHIBOS-BOSNVUCEVIC9-6,Nikola Vučević: 6+ rebounds,yes,100,2026-02-12T01:29:51.484737Z,97,2026-02-12T01:29:51.484737Z,97.0,2026-02-12T02:10:58Z,41.1,2466.0,CORRECT,7,2026-02-11T02:11:00Z,97.14517088011297,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11CHIBOS-BOSNVUCEVIC9-4,Nikola Vučević: 4+ rebounds,yes,100,2026-02-12T01:27:23.911127Z,99,2026-02-12T01:27:23.911127Z,99.0,2026-02-12T01:30:42Z,3.3,198.0,CORRECT,1,2026-02-11T02:11:00Z,99.76412936938868,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11CHIBOS-BOSNVUCEVIC9-10,Nikola Vučević: 10+ rebounds,yes,100,2026-02-12T02:23:09.09589Z,96,2026-02-12T02:23:09.09589Z,96.0,2026-02-12T02:25:02Z,1.9,112.0,CORRECT,12,2026-02-11T02:11:00Z,99.87058514247724,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11CHIBOS-BOSDWHITE9-2,Derrick White: 2+ rebounds,yes,100,2026-02-12T01:23:55.121833Z,99,2026-02-12T01:23:55.121833Z,99.0,2026-02-12T01:50:38Z,26.7,1602.0,CORRECT,1,2026-02-11T02:11:00Z,98.11820168705535,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11PORMIN-MINJRANDLE30-6,Julius Randle: 6+ rebounds,yes,100,2026-02-12T02:51:36.673271Z,98,2026-02-12T02:51:36.673271Z,98.0,2026-02-12T03:00:45Z,9.1,548.0,CORRECT,6,2026-02-11T01:11:00Z,99.41030625477228,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11PORMIN-MINAEDWARDS5-2,Anthony Edwards: 2+ rebounds,yes,100,2026-02-12T01:25:10.591588Z,99,2026-02-12T01:25:10.591588Z,99.0,2026-02-12T01:35:06Z,9.9,595.0,CORRECT,2,2026-02-11T01:11:00Z,99.32221340527741,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11OKCPHX-OKCJWILLIAMS8-4,Jalen Williams: 4+ rebounds,yes,100,2026-02-12T03:29:58.27965Z,93,2026-02-12T03:29:58.27965Z,93.0,2026-02-12T05:44:49Z,134.8,8090.0,CORRECT,15,2026-02-11T01:06:00Z,92.15475729426252,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11OKCPHX-OKCJWILLIAMS8-2,Jalen Williams: 2+ rebounds,yes,100,2026-02-12T03:27:31.498599Z,99,2026-02-12T03:27:31.498599Z,99.0,2026-02-12T03:30:56Z,3.4,204.0,CORRECT,3,2026-02-11T01:06:00Z,99.7849526783461,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11DETTOR-TORSBARNES4-6,Scottie Barnes: 6+ rebounds,yes,100,2026-02-12T02:37:48.23287Z,99,2026-02-12T02:37:48.23287Z,99.0,2026-02-12T02:51:03Z,13.2,794.0,CORRECT,5,2026-02-11T01:10:00Z,99.14044847128041,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11DETTOR-DETCCUNNINGHAM2-6,Cade Cunningham: 6+ rebounds,yes,100,2026-02-12T01:38:20.152576Z,95,2026-02-12T01:38:20.152576Z,95.0,2026-02-12T02:10:57Z,32.6,1956.0,CORRECT,19,2026-02-11T01:10:00Z,97.82710125365045,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11DETTOR-DETCCUNNINGHAM2-4,Cade Cunningham: 4+ rebounds,yes,100,2026-02-12T01:00:44.002442Z,99,2026-02-12T01:00:44.002442Z,99.0,2026-02-12T01:20:31Z,19.8,1186.0,CORRECT,3,2026-02-11T01:10:00Z,98.6361209706886,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11DETTOR-DETCCUNNINGHAM2-2,Cade Cunningham: 2+ rebounds,yes,100,2026-02-12T00:54:07.018399Z,99,2026-02-12T00:54:07.018399Z,99.0,2026-02-12T01:02:58Z,8.8,530.0,CORRECT,1,2026-02-11T01:10:00Z,99.38242154853566,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11WASCLE-CLEJHARDEN1-2,James Harden: 2+ rebounds,yes,100,2026-02-12T00:28:16.735324Z,99,2026-02-12T00:28:16.735324Z,99.0,2026-02-12T01:02:56Z,34.6,2079.0,CORRECT,3,2026-02-11T01:10:00Z,97.58157546757234,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB11WASCLE-CLEDMITCHELL45-2,Donovan Mitchell: 2+ rebounds,yes,100,2026-02-12T01:44:57.293754Z,99,2026-02-12T01:44:57.293754Z,99.0,2026-02-12T01:55:06Z,10.1,608.0,CORRECT,2,2026-02-11T01:10:00Z,99.31687400848428,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB10LACHOU-LACBMATHURIN00-6,Bennedict Mathurin: 6+ rebounds,yes,100,2026-02-11T03:00:38.347127Z,99,2026-02-11T03:00:38.347127Z,99.0,2026-02-11T03:04:36Z,4.0,237.0,CORRECT,9,2026-02-10T07:06:00Z,99.66954102981256,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB10LACHOU-LACBMATHURIN00-4,Bennedict Mathurin: 4+ rebounds,yes,100,2026-02-11T01:29:33.181145Z,96,2026-02-11T01:29:33.181145Z,96.0,2026-02-11T01:30:23Z,0.8,49.0,CORRECT,18,2026-02-10T07:06:00Z,99.92481648129423,75-100%
Sports,KXNBAREB,Pro Basketball Player Rebounds,KXNBAREB-26FEB10LACHOU-LACBMATHURIN00-2,Bennedict Mathurin: 2+ rebounds,yes,100,2026-02-11T01:26:25.202566Z,99,2026-02-11T01:26:25.202566Z,99.0,2026-02-11T01:30:23Z,4.0,237.0,CORRECT,7,2026-02-10T07:06:00Z,99.6411308965788,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11PORMIN-MIN10,Minnesota wins by over 10.5 Points?,yes,100,2026-02-12T03:02:46.052858Z,93,2026-02-12T03:15:35.098563Z,94.0,2026-02-12T03:41:49Z,26.2,1573.0,CORRECT,153,2026-02-11T20:06:00Z,91.43315242970492,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11PORMIN-MIN13,Minnesota wins by over 13.5 Points?,yes,100,2026-02-12T03:05:29.010343Z,92,2026-02-12T03:16:54.851902Z,90.0,2026-02-12T03:41:50Z,24.9,1495.0,CORRECT,120,2026-02-11T20:06:00Z,92.02563196709325,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA11,Utah wins by over 11.5 Points?,yes,100,2026-02-12T03:25:33.887452Z,90,2026-02-12T03:25:33.887452Z,90.0,2026-02-12T04:27:46Z,62.2,3732.0,CORRECT,128,2026-02-11T20:06:00Z,87.60342606789344,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11PORMIN-MIN20,Minnesota wins by over 20.5 Points?,yes,100,2026-02-12T03:25:23.398707Z,93,2026-02-12T03:26:04.291666Z,92.0,2026-02-12T03:41:50Z,15.8,945.0,CORRECT,389,2026-02-11T19:05:00Z,96.81844149306676,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11PORMIN-MIN17,Minnesota wins by over 17.5 Points?,yes,100,2026-02-12T03:23:21.569002Z,91,2026-02-12T03:23:52.673909Z,93.0,2026-02-12T03:41:50Z,17.9,1077.0,CORRECT,277,2026-02-11T19:05:00Z,96.42556917768462,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11PORMIN-MIN14,Minnesota wins by over 14.5 Points?,yes,100,2026-02-12T03:18:35.273526Z,93,2026-02-12T03:23:06.725434Z,97.0,2026-02-12T03:41:50Z,18.7,1123.0,CORRECT,186,2026-02-11T19:05:00Z,95.50233320219284,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA19,Utah wins by over 19.5 Points?,yes,100,2026-02-12T03:48:10.017934Z,90,2026-02-12T04:08:46.442216Z,99.0,2026-02-12T04:27:47Z,19.0,1140.0,CORRECT,447,2026-02-11T19:00:00Z,93.02262580796665,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA16,Utah wins by over 16.5 Points?,yes,100,2026-02-12T03:44:18.519361Z,90,2026-02-12T03:45:30.803659Z,90.0,2026-02-12T04:27:47Z,42.3,2536.0,CORRECT,267,2026-02-11T19:00:00Z,92.34308674376963,75-100%
